title,url
Notice of AGM 2020,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Notice_of_AGM_2020.pdf?v=1724677821
Notice of AGM 2021,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Notice_of_AGM_2021.pdf?v=1724677820
Notice of AGM 2022,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Notice_of_AGM_2022.pdf?v=1724677818
Notice of AGM 2023,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Notice_of_AGM_2023.pdf?v=1724677818
Notice of AGM 2024,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Notice_of_AGM_2024.pdf?v=1725883019
Notice_of_AGM 2025,https://cdn.shopify.com/s/files/1/0653/9830/9053/files/NOTICE_OF_AGM_afe06042-3959-4c04-b479-14db637ba68c.pdf?v=1756976988
Notice of postal ballot 28.03.2024,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Notice_of_Postal_Ballot_28.03.2024.pdf?v=1724677818
Intimation of Record Date & Split 24.07.2024,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Intimation_of_Record_Date_Split_24.07.2024.pdf?v=1724678386
Notice_of_Postal_Ballot_29.10.2024,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Notice_of_Postal_Ballot_29.10.2024.pdf?v=1731500893
Scrutinizer Report_2016 AGM,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Scrutinizer_Report_2016_AGM.pdf?v=1724736884
Scrutinizer Report_2017 AGM,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Scrutinizer_Report_2017_AGM.pdf?v=1724736885
Scrutinizer Report_2018 AGM,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Scrutinizer_Report_2018_AGM.pdf?v=1724736885
Scrutinizer Report_2019 AGM,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Scrutinizer_Report_2019_AGM.pdf?v=1724736884
Scrutinizer Report_2020 AGM,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Scrutinizer_Report_2020_AGM.pdf?v=1724736885
Scrutinizer Report_2021 AGM,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Scrutinizer_Report_2021_AGM.pdf?v=1724736885
Scrutinizer Report_2022 AGM,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Scrutinizer_Report_2022_AGM.pdf?v=1724736885
Scrutinizer Report_2023 AGM,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Scrutinizer_Report_2023_AGM.pdf?v=1724736884
Scrutinizer Report Postal Ballot 02.12.2024,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Scrutinizer_Report_Postal_Ballot_02.12.2024.pdf?v=1762346270
Scrutinizer Report Postal Ballot 24.07.2024,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Scrutinizer_Report_Postal_Ballot_24.07.2024.pdf?v=17623462701
Scrutinizer Report Postal Ballot AGM 27.09.2025,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Scrutinizer_Report_Postal_Ballot_AGM_27.09.2025.pdf?v=1762346270
Voting Results_2016 AGM,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Voting_Results_2016_AGM.pdf?v=1724765112
Voting Results_2017 AGM,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Voting_Results_2017_AGM.pdf?v=1724765112
Voting Results_2018 AGM,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Voting_Results_2018_AGM.pdf?v=1724765113
Voting Results_2019 AGM,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Voting_Results_2019_AGM.pdf?v=1724765112
Voting Results_2020 AGM,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Voting_Results_2020_AGM.pdf?v=1724765111
Voting Results_2021 AGM,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Voting_Results_2021_AGM.pdf?v=1724765112
Voting Results_2022 AGM,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Voting_Results_2022_AGM.pdf?v=1724765114
Voting Results_Postal ballot_06.05.2024,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Voting_Results_Postal_ballot_06.05.2024.pdf?v=1724765112
Voting Results_Postal ballot_24.07.2024,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Voting_Results___Scrutinizer_Report.pdf?v=1724827954
Voting_result_2024_AGM,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Voting_result_2024_AGM.pdf?v=1731501772
Voting_result_postal ballot_02.12.2024,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Voting_result_postal_ballot_02.12.2024.pdf?v=1762346960
Press_Release-29.10.2024,https://cdn.shopify.com/s/files/1/0653/9830/9053/files/Press_Release_29.10.2024.pdf?v=1730194124
Press_Release-28.10.2024,https://cdn.shopify.com/s/files/1/0653/9830/9053/files/Press_Release_-_28.10.2024.pdf?v=1730194124
Press_Release-19.06.2024,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Press_Release-19.06.2024.pdf?v=1726816228
Press_Release_-_24.06.2024,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Press_Release_-_24.06.2024.pdf?v=1732862291
Press Release- Website announcement 03.07.2024,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Press_release_Website_announcement_03.07.2024.pdf?v=1724828247
Press_Release-12.08.2024,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Press_Release-12.08.2024.pdf?v=1726816228
Press_Release-20.08.2024.pdf,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Press_Realease-20.08.2024.pdf?v=1726816229
Press_Release_-_03.10.2024,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Press_Release_-_03.10.2024.pdf?v=1728298103
Press_Release_13.11.2024,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Press_Release_13.11.2024.pdf?v=1731501216
Press_Release_-_27.11.2024,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Press_Release_-_27.11.2024.pdf?v=1732862291
Press_Release_12.12.2024.pdf,https://cdn.shopify.com/s/files/1/0653/9830/9053/files/Press_Release_12.12.2024.pdf?v=1734000321
Press_Release_23.12.2024.pdf,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Press_Release_23.12.2024.pdf?v=1735637988
Press_Release_28.10.2024,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Press_Release_28.10.2024.pdf?v=1762345518
Press_Release_29.10.2024,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Press_Release_29.10.2024.pdf?v=1762345518
Press_Release_22.11.2024,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Press_Release_22.11.2024.pdf?v=1762345518
Press Release-13.02.2025,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Press_Release-13.02.2025.pdf?v=1762345518
Press_Release_07-01-2025,https://cdn.shopify.com/s/files/1/0653/9830/9053/files/Press_Release_07-01-2025_1.pdf?v=1736488042
Press_Release_29-01-2025,https://cdn.shopify.com/s/files/1/0653/9830/9053/files/Press_Release_29-01-2025_1.pdf?v=1738234550
Press_Release_HEALTHCARE CENTRE_26-04-2025,https://cdn.shopify.com/s/files/1/0636/5226/6115/files/PRESS_RELEASE_-_HEALTHCARE_CENTER_26.04.2025.pdf?v=1745906836
Press Release-30.05.2025,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Press_Release-30.05.2025.pdf?v=1762345746
Press_Release 09/06/2025,https://cdn.shopify.com/s/files/1/0653/9830/9053/files/Press_Release_upload.pdf?v=1757936348
Press_Release 20/06/2025,https://cdn.shopify.com/s/files/1/0653/9830/9053/files/Press_Release.pdf?v=1757936348
Press_Release 01/07/2025,https://cdn.shopify.com/s/files/1/0653/9830/9053/files/Upload_Press_Release.pdf?v=1757936348
Press_Release 11/07/2025,https://cdn.shopify.com/s/files/1/0653/9830/9053/files/Press_Release_11.07.2025.pdf?v=1757936348
Press_Release 03/09/2025,https://cdn.shopify.com/s/files/1/0653/9830/9053/files/PR_Uploaded.pdf?v=1757936348
Press_Release 22/09/2025,https://cdn.shopify.com/s/files/1/0653/9830/9053/files/Covering_letter_Press_Release__22.09.2025.pdf?v=1758603465
Press Release _24.09.2025,https://cdn.shopify.com/s/files/1/0636/5226/6115/files/Press_Release__24.09.2025.pdf?v=1758717243
Press Release 04/10/2025,https://cdn.shopify.com/s/files/1/0636/5226/6115/files/Covering_Letter_for_Press_Release__upload.pdf?v=1759575210
Press Release_13_11_2025,https://cdn.shopify.com/s/files/1/0653/9830/9053/files/Press_Release_13_11_2025.pdf?v=1763106770
Press_Release-17.11.2025,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Press_release_17.11.2025.pdf?v=1763377855
Press_Release-06.12.2025,https://cdn.shopify.com/s/files/1/0653/9830/9053/files/Press_Release-06.12.2025.pdf?v=1765176620
Press_Release_24.04.2026,https://cdn.shopify.com/s/files/1/0653/9830/9053/files/Press_Release_24.04.2026.pdf?v=1777098032
Press_Release_08.05.2026,https://cdn.shopify.com/s/files/1/0653/9830/9053/files/Press_Release_08.05.2026.pdf?v=1778307835
Press_Release_29.05.2026,https://cdn.shopify.com/s/files/1/0653/9830/9053/files/Press_Realease_29.05.2026.pdf?v=1781589588
Policy_on_Nomination_Remuneration,https://cdn.shopify.com/s/files/1/0653/9830/9053/files/Policy_on_Nomination_Remuneration.pdf?v=1778305453
Policy_on_Prevention_of_Insider_Trading,https://cdn.shopify.com/s/files/1/0653/9830/9053/files/Policy_on_Prevention_of_Insider_Trading.pdf?v=1778305452
Policy_on_Board_Evaluation,https://cdn.shopify.com/s/files/1/0653/9830/9053/files/Policy_on_Board_Evaluation.pdf?v=1778305452
Policy_on_determining_Material_Subsidiaries,https://cdn.shopify.com/s/files/1/0653/9830/9053/files/Policy_on_determining_Material_Subsidiaries.pdf?v=1778305452
Policy_on_Tax,https://cdn.shopify.com/s/files/1/0653/9830/9053/files/Policy_on_Tax.pdf?v=1778305452
Policy_on_Terms_conditions_of_Appointment_of_Independent_Directors,https://cdn.shopify.com/s/files/1/0653/9830/9053/files/Policy_on_Terms_conditions_of_Appointment_of_Independent_Directors.pdf?v=1778305453
Policy_on_dealing_with_related_party_transactions,https://cdn.shopify.com/s/files/1/0653/9830/9053/files/Policy_on_dealing_with_related_party_transactions.pdf?v=1778305452
Aayush_ESOP_scheme_2024,https://cdn.shopify.com/s/files/1/0653/9830/9053/files/Aayush_ESOP_scheme_2024.pdf?v=1778305452
Policy_on_Prevention_of_Sexual_Harrassment_of_women_at_workplace,https://cdn.shopify.com/s/files/1/0653/9830/9053/files/Policy_on_Prevention_of_Sexual_Harrassment_of_women_at_workplace.pdf?v=1778305452
Policy_on_Code_of_Conduct_of_Board_of_Directors_and_Senior_Management_Personnel,https://cdn.shopify.com/s/files/1/0653/9830/9053/files/Policy_on_Code_of_Conduct_of_Board_of_Directors_and_Senior_Management_Personnel.pdf?v=1778305452
Policy_on_Risk_Management,https://cdn.shopify.com/s/files/1/0653/9830/9053/files/Policy_on_Risk_Management.pdf?v=1778305452
Policy_on_Vigil_Mechanism_Whistle_Blower,https://cdn.shopify.com/s/files/1/0653/9830/9053/files/Policy_on_Vigil_Mechanism_Whistle_Blower.pdf?v=1778305452
Policy_on_Preservation_of_Documents_and_Archival,https://cdn.shopify.com/s/files/1/0653/9830/9053/files/Policy_on_Preservation_of_Documents_and_Archival.pdf?v=1778305452
Policy_For_Determination_of_Materiality_of_Events_and_Information,https://cdn.shopify.com/s/files/1/0653/9830/9053/files/Policy_For_Determination_of_Materiality_of_Events_and_Information.pdf?v=1778305452
Policy_on_Criteria_of_making_Payment_to_Non-Executive_Directors,https://cdn.shopify.com/s/files/1/0653/9830/9053/files/Policy_on_Criteria_of_making_Payment_to_Non-Executive_Directors.pdf?v=1778305452
Policy_on_Familiarization_Programme_for_IDs,https://cdn.shopify.com/s/files/1/0653/9830/9053/files/Policy_on_Familiarization_Programme_for_IDs.pdf?v=1778305452
Policy_on_Appointment_and_Remuneration_of_Directors,https://cdn.shopify.com/s/files/1/0653/9830/9053/files/Policy_on_Appointment_and_Remuneration_of_Directors.pdf?v=1778305452
Update-08.05.2024,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Update-08.05.2024.pdf?v=1726816247
Update_on_Change_of_Name_of_the_company-19.06.2024,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Update_on_Change_of_Name_of_the_company-19.06.2024.pdf?v=1726816247
Update_on_change_in_website_of_the_Company-22.06.2024,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Update_on_change_in_website_of_the_Company-22.06.2024.pdf?v=1726816247
Update-24.06.2024,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Update-24.06.2024.pdf?v=1726816247
Intimation of Record Date & Split 24.07.2024,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Intimation_of_Record_Date_Split_24.07.2024_3e95289a-1d06-4d5e-8554-2e0f1dfde027.pdf?v=1724828936
Update-16.08.2024,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Update-16.08.2024.pdf?v=1726816247
Update-20.08.2024,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Update-20.08.2024.pdf?v=1726816248
Proceedings_of_AGM_2024,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Proceedings_of_AGM_2024.pdf?v=1728298502
Intimation_Record_Date_for_Bonus_Issue,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Intimation_Record_Date_for_Bonus_Issue_1.pdf?v=1735637809
Intimation_of_WOS_1,https://cdn.shopify.com/s/files/1/0653/9830/9053/files/Intimation_of_WOS_1.pdf?v=1736488042
Reg_30 Announcement for subsidiary incorporation _upload,https://cdn.shopify.com/s/files/1/0636/5226/6115/files/Reg_30_Announcement_for_subsidiary_incorporation__upload.pdf?v=1759575212
BM Postponment for AFR_31.03.2025 dated 29.05.2025,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/BM_Postponment_for_AFR_31.03.2025_dated_29.05.2025.pdf?v=17623465692
Intimation for Promoter reclassification 07.08.2025,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Intimation_for_Promoter_reclassification_07.08.2025.pdf?v=1762346570
Intimation for Resignation of Statutory Auditor 14.08.2025,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Intimation_for_Resignation_of_Statutory_Auditor_14.08.2025.pdf?v=1762346571
Intimation for Incorpotation of WOS 28.08.2025,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Intimation_for_Incorpotation_of_WOS_28.08.2025.pdf?v=1762346570
Reg 30 Intimation for Appointment of Auditor 04.09.2025,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Reg_30_Intimation_for_Appointment_of_Auditor_04.09.2025.pdf?v=1762346573
Reg_30_RO_Shifting of 19.12.2025,https://cdn.shopify.com/s/files/1/0653/9830/9053/files/Reg_30_RO_Shifting.pdf?v=1766149783
Reg 30 RO Shifting revised 26.12.2025,https://cdn.shopify.com/s/files/1/0653/9830/9053/files/Reg_30_RO_Shifting_revised.pdf?v=1768036343
Reg 30 ESOP Grant letters 07.01.2026,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Reg_30_ESOP_Grant_letters_1.pdf?v=1767856309
Intimation_of_Incorporation_of_Singapore_Wholly_Owned_Subsidiary-04.10.2025,https://cdn.shopify.com/s/files/1/0653/9830/9053/files/Intimation_of_Incorporation_of_Singapore_Wholly_Owned_Subsidiary-04.10.2025.pdf?v=1771319205
Resignation_of_Statutory_Auditor_14.02.2026,https://cdn.shopify.com/s/files/1/0653/9830/9053/files/Resignation_of_Statutory_Auditor_14.02.2026.pdf?v=1771319206
CGR Non-applicability Letter 10,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/CGR_Non_applicability_letter_37015436-8bb5-4253-a920-31c40b075609.pdf?v=1724846086
IGR 11,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/IGR_876654ff-c9a4-4655-8ecb-e945b511a37b.pdf?v=1724846086
Reg 745 16,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Reg_74_5_d9403bc7-81a1-439d-8f88-3c9ecac31a64.pdf?v=1724846086
Reg 76 17,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Reg_76_661dd480-fe6e-47e4-b020-94d6278d1e62.pdf?v=1724846086
SHP 17,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/SHP_2a99fc7f-73db-4bb0-aea2-aebe9fce2a9b.pdf?v=1724846086
UFR 14,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/UFR_50198c16-f846-4eea-b990-0d678d5f6b79.pdf?v=1724846086
CGR Non-applicability Letter 11,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/CGR_Non_applicability_letter_b3ac7551-f2a0-420d-81fa-ed57464293a7.pdf?v=1724846293
IGR 12,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/IGR_eb403257-5e41-42ab-b914-787e7af2b016.pdf?v=1724846293
Reg 73 4,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Reg_7_3_00cb2c32-dd0a-45dc-b533-dc698057287f.pdf?v=1724846293
Reg 409 4,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Reg_40_9_5de5bc2e-dd95-4ba9-a5bf-85d412907ddf.pdf?v=1724846293
Reg 745 17,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Reg_74_5_d954bcef-be01-4b93-8a30-4fe8b43f8806.pdf?v=1724846294
Reg 76 18,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Reg_76_23cc6d02-7c62-4ccc-94f9-194273ac855d.pdf?v=1724846293
SHP 18,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/SHP_65691a6d-6b74-43a9-8bcd-ec08655c9890.pdf?v=1724846293
UFR 15,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/UFR_b90dacd2-93c0-4799-b866-ca3c36086c76.pdf?v=1724846296
CGR Non-Applicability Letter 6,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/CGR_Non_Applicability_letter_4a34b1bd-8fa9-40bf-807e-eb2756f6cead.pdf?v=1724846894
IGR 13,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/IGR_d70dce4d-7399-48b1-8890-f1d8a9bd4ae6.pdf?v=1724846894
Reg 745 18,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Reg_74_5_14c17821-caeb-4128-bcae-200d13829f86.pdf?v=1724846894
Reg 76 19,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Reg_76_67d381c9-da4f-4c8a-ae7b-6099e3b607df.pdf?v=1724846894
SHP 19,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/SHP_97d37564-5e8a-4896-974a-e9232a1eac8d.pdf?v=1724846894
UFR 16,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/UFR_ccc2e1f0-b71d-4cc9-9863-5c9e6155bd91.pdf?v=1724846895
AFR 3,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/AFR_aa4a5318-68cc-44f9-aa01-3918d5a8dc70.pdf?v=1724847068
CGR Non-applicability Letter 12,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/CGR_Non_applicability_letter_ee46401a-6f5a-42e3-b8cc-2a7d0aca9d35.pdf?v=1724847064
IGR 14,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/IGR_ef24461c-97e4-4f46-aa48-f7f6f20a754b.pdf?v=1724847065
Reg 73 5,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Reg_7_3_ccb993a4-133d-405f-aa04-9214f5a809b1.pdf?v=1724847065
Reg 409 5,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Reg_40_9_98a8e58c-ede8-4718-bb83-d0fe0f6d8790.pdf?v=1724847065
Reg 745 19,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Reg_74_5_e852fb93-6037-4d41-a10b-a22c90d43a94.pdf?v=1724847065
Reg 76 20,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Reg_76_0cc9aa4b-3632-4e02-b168-01fcafdb5059.pdf?v=1724847065
Revised AFR,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Revised_AFR_20893679-e9d4-4325-985b-d4edef6719da.pdf?v=1724847069
SHP 20,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/SHP_3baf8dff-007f-4bf9-b911-b889e6398dc6.pdf?v=1724847064
CGR Non-applicability Letter 1,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/CGR_Non_applicability_letter_d7355260-10bb-4ff7-97d3-45a404bed069.pdf?v=1724849573
IGR 1,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/IGR_1cf66d43-5553-4cef-af4d-9aae2c33d35e.pdf?v=1724849573
Reg 745 1,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Reg_74_5_a4c68124-3f25-4333-925e-987bf3505109.pdf?v=1724849573
Reg 76 1,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Reg_76_415e11c2-2b1e-494c-842a-5cf0a6a32f94.pdf?v=1724849575
SHP 1,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/SHP_d0488c0d-f6e7-4e58-9a9c-4ac74f4839d9.pdf?v=1724849573
UFR 1,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/UFR_c15fff1a-127c-400b-8ca1-6c0ee58810fc.pdf?v=1724849576
CGR Non-Applicability Letter,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/CGR_Non_applicability_letter_03d0fd45-78c8-4654-ab05-7f2758dc0279.pdf?v=1724849701
IGR 2,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/IGR_5fb0346d-22ab-4328-bfa0-275adfd243c2.pdf?v=1724849702
Reg 76 2,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Reg_76_1b229ef8-9736-46f5-9064-3e8b87580c77.pdf?v=1724849703
SHP 2,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/SHP_a30ca529-ce56-4b7d-b591-bc5156e6461b.pdf?v=1724849701
UFR 2,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/UFR_d7d8cc93-4e29-4754-a640-c7b1241eed26.pdf?v=1724849702
CGR Non-applicability Letter 2,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/CGR_Non_applicability_letter_7db6d49f-2553-4713-8247-629d0f3db5b9.pdf?v=1724849907
IGR 3,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/IGR_b7376fc8-9f4c-411b-8a05-def02dd858c2.pdf?v=1724849907
Reg 745 2,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Reg_74_5_37674bb2-f1b6-4773-b1af-55b6e2e6d3ab.pdf?v=1724849907
Reg 76 3,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Reg_76_7afbfb4d-2844-497e-84b3-0a20bd2d195b.pdf?v=1724849908
SHP 3,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/SHP_7ed04e41-c082-41d7-87c6-544d2e1ab06a.pdf?v=1724849907
UFR 3,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/UFR_bddcabbb-c22a-48f9-a466-76f7faffe7d7.pdf?v=1724849907
IGR 4,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/IGR_bd28c0b2-5c2d-49bd-9b68-2b61cb31e84f.pdf?v=1724850138
Reg 73,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Reg_7_3_08b7790a-80cc-4237-a233-1c0d8ec63b77.pdf?v=1724850138
Reg 409,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Reg_40_9_a50246bb-66c6-4844-8a06-7e0ec051c9f2.pdf?v=1724850139
Reg 745 3,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Reg_74_5_c3813f55-1936-43df-8b4a-7f88599b8d26.pdf?v=1724850138
Reg 76 4,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Reg_76_5b4fba95-1088-4a57-9433-99b5093ef503.pdf?v=1724850139
SHP 4,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/SHP_82436a09-1e7e-483e-a1e4-50b21510a98b.pdf?v=1724850138
CGR Non-applicability Letter,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/CGR_Non_Applicability_letter_ba12e93d-be08-4082-a283-816cc3078a81.pdf?v=1724911572
IGR,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/IGR_d1a3e4b8-afb1-4370-a164-95f878a0e3c3.pdf?v=1724911572
Reg 745 6,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Reg_76_551e5a45-4a41-4f6b-970d-62cf78adae06.pdf?v=1724911574
Rpt,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/RPT_53d6ace7-db16-4af5-a2b5-e29b8ec4053e.pdf?v=1724911572
SHP 7,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/SHP_1fd6b70d-bbb5-423b-92a4-f6f4addac24a.pdf?v=1724911572
UFR 6,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/UFR_a10e595d-7bbe-4626-a236-64572b05fe97.pdf?v=1724911574
CGR Non-Applicability Letter 3,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/CGR_Non_applicability_letter_a60b3ac6-ed32-4181-bcb1-c81d8bcfd0ef.pdf?v=1724913346
IGR,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/IGR_448ba8e0-d1fe-4eda-a91b-9eb50c068d87.pdf?v=1724913346
Rpt,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/RPT_ce4c2744-bd89-4366-aa76-fe3b2bd8d9e7.pdf?v=1724913345
Reg 745 7,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Reg_74_5_ab4c8e04-ae1e-4667-87c7-6657f20a231e.pdf?v=1724913346
Reg 76 8,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Reg_76_2565d23b-f175-4381-8719-cf987283406a.pdf?v=1724913347
SHP 8,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/SHP_4ce013d8-c495-495f-ba25-ccf877dd7dd3.pdf?v=1724913346
UFR 7,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/UFR_24ce662b-5429-499d-8b00-e33ec34544c0.pdf?v=1724913347
CGR Non-applicability Letter,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/CGR_Non_applicability_letter_6817d4e6-0b73-469e-813e-230e7b80cb23.pdf?v=1724913789
IGR,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/IGR_c150f21a-72c8-4c17-a487-562db5553275.pdf?v=1724913788
Reg 76,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Reg_76_b4bf7a59-c846-47f3-abcd-09efa9626490.pdf?v=1724913791
Reg 409,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Reg_40_9_3aba94fd-fbb5-4f83-aa49-62f753c3d8b0.pdf?v=1724913790
Reg 745 8,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Reg_74_5_753e8691-1aa4-41f2-8083-20ea65a2e46d.pdf?v=1724913789
SHP 9,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/SHP_3cae6e02-2215-47fe-80f0-48fa8dac8d67.pdf?v=1724913789
Rpt,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/RPT_0b9aa187-646c-422c-abf0-fd5cff78be0a.pdf?v=1724913787
CGR Non-applicability Letter,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/CGR_Non_Applicability_letter_0ec64a3c-ccc6-40f4-8d7a-e086af00fdac.pdf?v=1724914520
IGR,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/IGR_8a9b0a9e-00b5-4363-b35b-3d8bbc066ec3.pdf?v=1724914520
Reg 745 9,https://cdn.shopify.com/s/files/1/0674/9614/9171/files/Reg_74_5_82bcddbf-ab2e-499c-bb7e-958c3d3bda03.pdf?v=1724914520
